duration,end_touch_position,gravity,gyroscope,linearacceleration,ryp,page_name,path,finger,real_gravity,real_gyroscope,real_linearacceleration,real_ryp,screenh,screenw,label,slide_direction,speed,start_touch_position,time,x1,x2,y1,y2,device_model,device_id,resolution,os,local_time,gender,time2,status,live_gravity,live_gyroscope,live_linearacceleration,live_ryp
74,21,-2.53544_0.13772_9.47569&-2.40749_-1.00720_9.45651&-2.81791_0.12264_9.39577&-1.24912_0.25804_9.72673&-0.04255_-0.03027_9.80986&-0.03265_-0.01955_9.80993&-0.02992_-0.01895_9.80994&-0.03225_-0.02013_9.80993&-0.03229_-0.01938_9.80993&-0.03570_-0.01819_9.80992&-0.03545_-0.01599_9.80992&-0.03713_-0.01739_9.80991&-0.03654_-0.01646_9.80992&-0.03142_-0.01533_9.80994&-0.02937_-0.01448_9.80995,-0.55355_0.46855_-0.31872&0.15516_0.12890_0.35272&0.34623_-0.40489_0.48424&0.00610_-0.84891_0.15771&-0.65588_0.64718_-0.07808&-0.00086_0.00139_-0.00066&0.00008_0.00331_-0.00185&0.00031_-0.00442_-0.00098&-0.00100_0.00971_0.00084&-0.00037_0.00398_0.00012&-0.00310_-0.00328_0.00137&-0.00010_-0.00309_0.00043&0.00006_-0.00330_-0.00047&-0.00293_0.01286_0.00174&-0.00230_0.00476_-0.00009,-0.22403_0.04269_0.01341&0.10525_0.07493_0.00925&-0.04141_0.16008_-0.38865&0.01616_-0.06926_0.28193&-0.00441_-0.02767_-0.02937&0.00683_-0.00172_0.00150&-0.00155_0.00123_0.01234&0.00718_0.00278_0.00105&0.00045_-0.00133_0.01322&-0.00166_-0.00553_0.01824&0.00057_-0.00293_0.01624&0.00648_-0.00002_0.00640&0.00796_-0.00014_-0.00074&0.00018_-0.00904_0.02096&-0.01352_-0.00531_0.03314,14.97992_0.80436_-0.10575&14.28327_-5.89301_-1.30465&16.69464_0.71628_2.57756&7.31796_1.50726_6.09635&0.24854_-0.17677_6.32373&0.19067_-0.11418_7.61894&0.17475_-0.11067_7.61544&0.18834_-0.11759_7.61785&0.18859_-0.11319_7.62138&0.20853_-0.10625_7.61251&0.20708_-0.09338_7.60934&0.21685_-0.10156_7.60965&0.21342_-0.09614_7.60487&0.18352_-0.08951_7.59539&0.17151_-0.08455_7.59948,Page_Home,"125,714,29.481,17.705,1741858543710_125,698,29.481,17.705,1741858543718_125,677,41.270,29.495,1741858543727_121,653,41.270,29.495,1741858543735_112,627,41.270,29.495,1741858543743_102,604,41.270,29.495,1741858543752_92,582,41.270,29.495,1741858543760_79,565,41.270,29.495,1741858543768",thumb,-0.56872_5.19622_8.30132&-0.57169_5.19022_8.30487&-0.57853_5.18742_8.30615&-0.59080_5.18575_8.30632&-0.59658_5.18491_8.30644&-0.59202_5.18490_8.30677&-0.58841_5.18558_8.30660&-0.58958_5.18806_8.30497&-0.59323_5.19078_8.30301&-0.59265_5.18991_8.30360&-0.58496_5.18592_8.30663&-0.58183_5.18234_8.30909&-0.59030_5.18230_8.30851&-0.59868_5.18310_8.30741&-0.59487_5.18200_8.30837&-0.59032_5.18153_8.30900&-0.58860_5.18290_8.30826&-0.58549_5.18274_8.30858&-0.58033_5.18087_8.31011&-0.57585_5.17961_8.31120&-0.57364_5.17921_8.31161&-0.57322_5.17807_8.31235&-0.57648_5.17701_8.31278&-0.58042_5.17674_8.31268&-0.58170_5.17589_8.31312&-0.57771_5.17492_8.31400&-0.57267_5.17872_8.31198&-0.57317_5.18607_8.30736&-0.57407_5.19292_8.30302&-0.57638_5.19761_8.29992&-0.58394_5.19542_8.30077&-0.58620_5.18853_8.30492&-0.58491_5.18749_8.30566&-0.58984_5.19554_8.30027&-0.59198_5.20303_8.29543&-0.59008_5.20348_8.29528&-0.59052_5.19784_8.29879&-0.58474_5.18978_8.30424&-0.57969_5.18601_8.30695&-0.58100_5.18595_8.30689&-0.58268_5.18470_8.30755&-0.57564_5.17950_8.31129&-0.56450_5.17143_8.31708&-0.56071_5.16512_8.32125&-0.55955_5.16206_8.32323&-0.55623_5.15886_8.32543&-0.55138_5.15560_8.32778&-0.54563_5.15697_8.32731&-0.53955_5.15917_8.32634&-0.53648_5.15896_8.32667&-0.53860_5.16152_8.32494&-0.54865_5.16521_8.32200&-0.55544_5.16430_8.32212&-0.55397_5.15797_8.32614&-0.55682_5.14996_8.33090&-0.56062_5.14516_8.33361&-0.55438_5.14732_8.33270&-0.54757_5.15608_8.32773&-0.54309_5.16396_8.32314&-0.53627_5.16646_8.32203&-0.53473_5.16532_8.32284&-0.54166_5.16191_8.32450&-0.54713_5.15818_8.32646&-0.55049_5.15482_8.32832&-0.55160_5.15209_8.32993&-0.55361_5.15082_8.33059&-0.55572_5.15089_8.33040&-0.55229_5.15159_8.33020&-0.54582_5.15342_8.32949&-0.53776_5.15883_8.32667&-0.53431_5.16340_8.32406&-0.53198_5.16396_8.32386&-0.52617_5.16173_8.32561&-0.52464_5.15856_8.32767&-0.52900_5.15771_8.32792&-0.53467_5.15677_8.32814&-0.53772_5.14946_8.33247&-0.53450_5.13644_8.34071&-0.53235_5.12488_8.34795&-0.53290_5.11827_8.35197&-0.52793_5.11481_8.35441&-0.51539_5.11413_8.35561&-0.50371_5.11567_8.35537&-0.49536_5.11942_8.35358&-0.49436_5.12486_8.35030&-0.50870_5.13419_8.34371&-0.43799_5.13313_8.34837&-0.32688_5.09191_8.37865&-0.23871_5.02672_8.42088&-0.19061_4.95461_8.46473&-0.19759_4.87578_8.51022&-0.18458_4.80235_8.55216&-0.11972_4.73352_8.59160&-0.04718_4.69092_8.61563&0.02109_4.69749_8.61216&0.06494_4.74017_8.58852&0.09965_4.81101_8.54871&0.11507_4.90392_8.49556&0.10717_4.99071_8.44497&0.10683_5.05474_8.40680&0.11582_5.08123_8.39069&0.11786_5.08575_8.38793&0.10521_5.07609_8.39395&0.10327_5.06624_8.39992&0.10676_5.06678_8.39955&0.09765_5.08311_8.38979&0.08321_5.10713_8.37535&0.07797_5.12138_8.36669&0.08814_5.12656_8.36342&0.09370_5.13519_8.35806&0.09665_5.15163_8.34790&0.09498_5.16485_8.33975&0.09484_5.17381_8.33419&0.09194_5.18017_8.33027&0.08362_5.18166_8.32943&0.07888_5.17782_8.33187&0.08012_5.18027_8.33034&0.08414_5.19251_8.32267&0.08575_5.21579_8.30809&0.08183_5.24748_8.28815&0.07132_5.28036_8.26733&0.06748_5.30650_8.25061&0.07495_5.31609_8.24437&0.06639_5.31596_8.24453&0.05242_5.32511_8.23872&0.04943_5.33032_8.23537&0.04779_5.33782_8.23052&0.03286_5.35717_8.21801&0.00863_5.38907_8.19719&-0.00619_5.42122_8.17597&-0.00357_5.44899_8.15748&0.00188_5.48316_8.13456&-0.01313_5.52945_8.10315&-0.04803_5.58137_8.06735&-0.07810_5.63133_8.03232&-0.07963_5.66998_8.00506&-0.05648_5.70106_7.98316&-0.05466_5.73348_7.95992&-0.08195_5.77631_7.92866&-0.10103_5.82404_7.89344&-0.11664_5.86691_7.86141&-0.10859_5.92066_7.82113&-0.07410_5.96796_7.78550&-0.07441_6.00808_7.75459&-0.05265_6.04550_7.72563&-0.01628_6.06775_7.70832&0.08432_6.11335_7.67177&0.08850_6.16343_7.63154&0.06536_6.19067_7.60969&0.06670_6.17245_7.62447,-0.04375_-0.00260_-0.02678&-0.02321_0.01208_-0.01364&-0.00981_0.05616_-0.01000&-0.00796_0.06602_0.00246&-0.00357_0.00243_0.00392&0.00127_-0.03967_-0.00064&0.00860_0.00003_0.00452&0.02007_0.02224_0.01221&0.00676_0.02252_0.00604&-0.01723_-0.03456_-0.00563&-0.02517_-0.05852_-0.01138&-0.01259_0.02119_-0.00200&0.01013_0.06634_-0.00766&-0.00423_0.00918_-0.00227&-0.00729_-0.04445_-0.00814&0.00560_-0.01958_-0.00551&0.00797_-0.01432_-0.00595&-0.00892_-0.03238_-0.01258&-0.01116_-0.04058_-0.01205&-0.00299_-0.02745_-0.00794&-0.00403_-0.01858_-0.01761&-0.00587_0.00019_-0.01891&-0.00340_0.01240_-0.01377&0.00051_0.01091_-0.01387&-0.01061_-0.01938_-0.02423&0.00542_-0.05455_-0.02310&0.04117_-0.01360_-0.00491&0.04153_0.01552_0.01135&0.03746_0.00322_0.00586&0.01336_0.02136_-0.02021&-0.03133_0.01505_-0.03988&-0.03450_-0.02697_-0.02657&0.02683_0.01192_0.00316&0.05601_0.04621_0.01925&0.02457_-0.00579_0.00518&-0.01661_-0.01314_-0.01214&-0.04721_-0.02469_-0.01796&-0.03918_-0.04742_-0.00749&-0.00699_0.00473_0.02648&-0.00383_0.03868_0.03215&-0.01859_0.00917_0.02762&-0.04596_-0.05950_0.01952&-0.04779_-0.04298_0.01183&-0.02789_0.00960_0.01883&-0.01416_-0.00693_0.01457&-0.02517_-0.02560_-0.00445&-0.00718_-0.03310_-0.00325&0.01785_-0.03452_0.00779&0.00264_-0.03209_-0.00496&0.00274_-0.01042_-0.00895&0.02612_0.03471_-0.00661&0.01346_0.05949_-0.01563&-0.02171_-0.01185_-0.02822&-0.04759_-0.02479_-0.03141&-0.04035_0.01903_-0.02615&-0.01306_-0.00433_0.00102&0.03605_-0.03720_0.03050&0.05366_-0.00352_0.03662&0.03052_-0.02478_0.01686&-0.00045_-0.03185_0.00404&-0.01365_0.01500_-0.01104&-0.02293_0.03737_-0.01301&-0.01967_0.01792_-0.00938&-0.01964_0.00935_-0.00658&-0.01209_0.00764_0.00333&-0.00519_0.02167_0.00365&0.00340_0.00049_0.00522&0.00270_-0.03431_-0.00006&0.02381_-0.05124_-0.00672&0.03481_-0.04176_-0.00567&0.01592_-0.01762_-0.01728&-0.00487_-0.04416_-0.02272&-0.01759_-0.04541_-0.02771&-0.01101_0.00437_-0.01798&0.00080_0.04032_0.01305&-0.02081_0.03554_0.00631&-0.06528_-0.01091_-0.01165&-0.08201_-0.02936_-0.01192&-0.05401_0.00502_0.00917&-0.03019_0.01769_0.03174&-0.01391_-0.04115_0.02762&0.00043_-0.06526_0.02283&0.01522_-0.04779_0.02041&0.02497_-0.02027_0.01979&0.04392_0.05881_0.03042&0.05777_0.00584_0.01282&-0.11843_-0.71222_0.00462&-0.34373_-0.60882_-0.03476&-0.41241_-0.48329_-0.07084&-0.44067_-0.12103_-0.00469&-0.45333_0.14406_0.09851&-0.42444_-0.20876_0.09079&-0.37143_-0.32755_0.09052&-0.10909_-0.43261_0.09480&0.17685_-0.24380_0.07508&0.29821_-0.06672_0.22814&0.50948_-0.05333_0.24316&0.55430_0.17664_0.29198&0.48262_0.15349_0.20640&0.25064_0.02815_0.08908&0.08695_-0.06898_-0.01508&-0.03246_0.02840_-0.03674&-0.06705_0.04163_-0.02414&-0.04222_-0.05234_-0.04741&0.05169_-0.02051_-0.05153&0.13706_0.06185_-0.03352&0.12592_0.06396_-0.02022&0.04672_-0.02788_0.00233&0.02501_-0.05263_0.00657&0.08654_-0.01086_0.02598&0.09501_0.02392_0.04018&0.06467_0.00640_-0.00461&0.04486_-0.01618_-0.03033&0.03030_0.01082_-0.03455&-0.01783_0.01342_-0.05938&-0.01580_-0.02742_-0.05796&0.04491_-0.05262_-0.04334&0.10143_-0.03714_-0.02840&0.17514_-0.01464_-0.03128&0.19356_0.01637_-0.02119&0.19963_0.11593_0.03867&0.11707_-0.01459_0.04876&-0.00242_-0.04796_-0.03062&0.02701_0.11204_-0.01167&0.05788_0.02621_-0.03379&0.02111_-0.05170_-0.05817&0.07583_0.01434_-0.05388&0.16175_0.13225_0.01899&0.21028_0.17254_0.03754&0.17806_0.02237_0.00217&0.17235_-0.04903_-0.01654&0.25167_0.00155_0.00566&0.30799_0.17847_-0.00734&0.32352_0.23937_0.02410&0.28238_0.15509_0.04729&0.20145_-0.06439_0.05605&0.19336_-0.10256_0.03286&0.23106_0.16042_0.02760&0.29694_0.19260_0.08011&0.27742_0.13488_0.00784&0.28589_0.17864_0.09967&0.36580_-0.06695_0.25209&0.23077_0.03501_0.09624&0.28317_-0.00833_0.12593&0.17374_-0.15508_-0.00322&0.15315_-0.41493_-0.02482&0.32643_-0.22973_0.20761&0.31419_0.21470_0.08624&0.01113_0.02178_-0.07973&-0.19675_-0.25022_-0.20136,0.00563_0.00024_0.01569&0.00377_0.00045_0.00201&0.00093_-0.00309_0.00124&0.01055_-0.00301_0.00210&0.01315_-0.00082_0.00313&0.00676_0.00006_0.00530&0.00226_-0.00178_-0.00031&0.00242_0.00293_0.00843&-0.00076_0.00337_0.01333&-0.00429_-0.00091_0.01844&-0.00226_0.00111_0.01933&-0.00447_0.00282_-0.00009&-0.00213_-0.00158_-0.00242&0.01365_0.00136_0.01060&0.01038_0.00398_0.00733&0.00249_0.00017_0.00207&-0.00087_0.00138_0.00823&-0.00173_-0.00149_0.01129&-0.00378_0.00217_0.01431&-0.00114_0.00306_0.00971&-0.00405_-0.00299_0.00947&-0.00312_0.00043_0.00986&0.00331_0.00426_0.01088&0.00014_0.00220_0.00673&0.00246_-0.00075_0.00624&0.00875_-0.00027_0.00200&0.00483_0.00204_-0.00549&0.00555_-0.00455_0.00639&-0.00269_0.00370_0.01824&-0.01510_0.00633_0.02269&-0.00755_0.00192_0.02342&0.01248_0.00197_0.00734&0.01357_0.00017_-0.01341&0.00520_-0.00232_0.00049&-0.00431_0.00018_0.02830&-0.00847_-0.00005_0.03129&0.00436_-0.00395_0.01893&0.01670_0.00228_0.00425&0.01241_-0.00357_-0.00287&0.00533_-0.00687_0.00381&0.01018_-0.00091_0.01533&0.01243_-0.00035_0.01565&0.00029_-0.00112_-0.00001&0.00283_0.00372_-0.00492&0.00030_0.00551_0.00434&-0.00430_-0.00267_0.00629&-0.00083_0.00250_0.00203&0.00076_0.01009_0.00840&-0.01131_0.00510_0.01764&-0.01179_0.00556_0.01522&-0.01163_0.00193_0.00670&-0.01046_-0.00151_0.01439&0.00329_0.00353_0.02609&0.00763_0.00185_0.01173&0.01224_-0.00910_-0.00514&0.02977_-0.01185_-0.00978&0.02949_-0.00177_-0.01355&0.00549_0.00338_-0.00008&-0.00952_0.00890_0.02515&-0.01566_0.01329_0.02979&-0.01954_0.00269_0.02191&-0.00593_-0.00015_0.01427&0.00802_0.00135_0.01033&0.00590_-0.00653_0.00628&0.00890_-0.00296_-0.00091&0.00994_-0.00314_-0.00360&0.01557_0.00166_-0.00315&0.00953_-0.00137_0.00131&0.00280_0.00384_0.00170&-0.00938_0.00557_0.01176&-0.01311_0.00396_0.02034&-0.00513_0.00626_0.02734&-0.00635_0.00157_0.02319&-0.00512_-0.00371_0.01256&0.00975_0.00080_0.00999&0.00469_-0.00110_0.01888&0.01121_-0.00133_0.02021&0.01944_0.00067_0.00374&0.02371_-0.00311_-0.01267&0.01962_-0.00487_-0.00844&0.01303_0.00033_-0.00151&-0.00151_0.00270_0.00188&-0.01205_0.00307_0.00705&-0.00846_0.00669_0.00893&-0.00804_0.00399_-0.00169&-0.01679_-0.01193_0.02071&0.02385_0.00377_0.18757&0.00538_0.01150_0.06443&0.00345_-0.01672_0.07054&0.00622_-0.03497_0.02086&0.02429_0.00633_-0.01866&0.03889_0.00872_0.00694&0.05364_0.01519_-0.08599&0.02772_-0.00899_-0.08124&0.00923_-0.02864_-0.13823&0.04919_0.03525_-0.08928&-0.01395_0.01038_-0.04337&-0.03266_-0.01679_-0.02768&-0.03613_0.02487_0.04847&-0.03212_0.00449_0.08710&-0.04326_0.02846_0.07920&-0.02444_0.01119_0.04867&-0.00461_0.01216_0.02316&-0.00540_-0.00175_-0.00836&-0.00299_-0.00931_-0.03814&-0.00102_0.00130_-0.02005&0.00827_0.00783_0.03016&0.00677_0.00549_0.04588&0.00638_-0.00929_0.00969&0.00935_-0.00089_-0.01678&0.00526_-0.00150_0.00265&-0.01032_-0.00433_0.01234&-0.00587_0.00335_0.01257&-0.00705_0.00910_0.01541&-0.00162_0.00158_0.01755&0.00966_0.01316_0.00295&0.00890_0.00758_-0.01663&0.01174_-0.01317_-0.02542&0.00609_-0.00013_-0.00923&-0.00013_0.00360_0.01337&0.03011_-0.01929_-0.01014&0.01503_0.01319_0.05952&-0.02407_-0.00503_0.04231&0.00573_0.00072_-0.03368&0.00974_-0.00898_0.00316&-0.00178_0.00165_0.01321&-0.00993_0.00712_-0.01712&0.00965_0.00689_-0.02086&0.01248_0.00302_-0.01118&0.00836_0.00231_0.02417&0.00090_-0.00313_-0.00108&-0.00518_0.00718_-0.01635&-0.01190_-0.00362_-0.01908&0.01732_0.00083_0.00179&0.03019_0.00310_0.01984&0.02156_0.00559_0.03172&-0.00657_0.00963_0.01065&0.01028_-0.03505_-0.02509&0.03712_0.02760_0.00799&0.00069_-0.03357_-0.00286&0.06327_-0.00142_-0.00729&0.02277_0.03844_0.05471&-0.02832_-0.02632_0.02323&-0.02168_0.02622_0.04283&-0.02397_-0.00316_0.02510&0.00612_0.00244_0.00654&-0.00349_-0.00485_-0.03986&-0.06483_0.00414_0.02743&-0.06017_0.02556_0.13594&-0.03358_0.01624_0.08825,3.91917_31.98427_3.29768&3.93793_31.94292_3.27566&3.98430_31.92368_3.25986&4.06842_31.91221_3.25639&4.10803_31.90638_3.25972&4.07654_31.90632_3.26146&4.05188_31.91104_3.26056&4.06066_31.92809_3.27112&4.08670_31.94680_3.28350&4.08240_31.94078_3.28357&4.02817_31.91338_3.27195&4.00553_31.88870_3.26433&4.06390_31.88846_3.26027&4.12192_31.89396_3.25166&4.09531_31.88639_3.24329&4.06381_31.88312_3.23380&4.05237_31.89260_3.22820&4.03083_31.89146_3.21683&3.99470_31.87862_3.20114&3.96349_31.86997_3.18912&3.94812_31.86721_3.17273&3.94489_31.85934_3.14674&3.96700_31.85209_3.12754&3.99414_31.85020_3.11088&4.00269_31.84433_3.08621&3.97488_31.83766_3.05082&3.94128_31.86382_3.02890&3.94690_31.91438_3.03147&3.95515_31.96155_3.03908&3.97247_31.99381_3.02727&4.02398_31.97871_2.98707&4.03750_31.93129_2.94109&4.02832_31.92415_2.92652&4.06474_31.97956_2.93996&4.08182_32.03117_2.95205&4.06885_32.03426_2.94476&4.07018_31.99538_2.92811&4.02784_31.93992_2.91190&3.99184_31.91394_2.92778&4.00089_31.91353_2.97034&4.01204_31.90496_3.01132&3.96201_31.86915_3.04867&3.88283_31.81369_3.07359&3.85492_31.77032_3.09619&3.84606_31.74929_3.12414&3.82230_31.72738_3.13179&3.78798_31.70495_3.12664&3.74881_31.71439_3.13032&3.70758_31.72948_3.13527&3.68645_31.72802_3.12091&3.70169_31.74564_3.11161&3.77190_31.77095_3.09681&3.81840_31.76470_3.06794&3.80653_31.72124_3.03063&3.82387_31.66627_2.99334&3.84861_31.63333_2.97753&3.80631_31.64815_2.99817&3.76192_31.70829_3.04322&3.73328_31.76241_3.07615&3.68703_31.77955_3.09078&3.67609_31.77173_3.08841&3.72290_31.74830_3.07300&3.75947_31.72269_3.05877&3.78165_31.69963_3.05076&3.78856_31.68090_3.04966&3.80199_31.67214_3.05579&3.81652_31.67265_3.06068&3.79317_31.67742_3.06486&3.74917_31.68999_3.05786&3.69522_31.72715_3.04871&3.67269_31.75851_3.02926&3.65678_31.76238_3.00118&3.61620_31.74708_2.96757&3.60484_31.72529_2.93575&3.63461_31.71948_2.93222&3.67338_31.71301_2.94873&3.69237_31.66284_2.94586&3.66669_31.57351_2.93478&3.64881_31.49434_2.93641&3.65080_31.44906_2.96829&3.61584_31.42533_3.01247&3.52964_31.42068_3.04556&3.44993_31.43125_3.07496&3.39360_31.45693_3.09479&3.38812_31.49417_3.12777&3.48893_31.55808_3.15598&3.00325_31.55086_3.16041&2.23414_31.26873_3.16094&1.62376_30.82436_3.09850&1.28995_30.33515_3.04998&1.33005_29.80311_3.14650&1.23642_29.31013_3.29069&0.79836_28.85013_3.40375&0.31376_28.56645_3.52890&-0.14033_28.61014_3.63728&-0.43323_28.89443_3.82250&-0.66783_29.36811_4.13768&-0.77601_29.99269_4.49714&-0.72705_30.57973_4.87983&-0.72804_31.01509_5.07092&-0.79084_31.19582_5.12429&-0.80500_31.22667_5.08191&-0.71813_31.16071_5.04458&-0.70440_31.09354_4.99560&-0.72820_31.09719_4.92660&-0.66683_31.20866_4.87223&-0.56923_31.37278_4.83555&-0.53393_31.47035_4.82914&-0.60382_31.50580_4.83276&-0.64233_31.56498_4.85455&-0.66333_31.67770_4.90460&-0.65252_31.76850_4.93178&-0.65199_31.83006_4.90721&-0.63235_31.87380_4.86496&-0.57515_31.88405_4.79792&-0.54244_31.85764_4.71581&-0.55106_31.87446_4.64779&-0.57920_31.95870_4.60051&-0.59137_32.11908_4.56387&-0.56568_32.33787_4.52548&-0.49429_32.56550_4.51982&-0.46858_32.74681_4.62337&-0.52084_32.81343_4.62415&-0.46140_32.81253_4.58107&-0.36453_32.87615_4.56096&-0.34391_32.91238_4.50249&-0.33269_32.96460_4.41069&-0.22912_33.09938_4.38879&-0.06029_33.32204_4.43128&0.04337_33.54704_4.46757&0.02507_33.74192_4.44860&-0.01322_33.98224_4.44402&0.09285_34.30893_4.44241&0.34108_34.67683_4.44574&0.55711_35.03240_4.49603&0.56991_35.30858_4.56871&0.40532_35.53132_4.63243&0.39344_35.76430_4.66176&0.59217_36.07324_4.76001&0.73329_36.41886_4.79766&0.85004_36.73067_4.84187&0.79544_37.12338_5.13870&0.54527_37.47066_5.37746&0.54976_37.76643_5.54015&0.39048_38.04342_5.62547&0.12098_38.20868_5.58143&-0.62968_38.54835_5.74554&-0.66443_38.92337_5.98707&-0.49214_39.12817_5.99704&-0.50123_38.99109_5.77030,932,430,l_l,down,2.173753,26,1741858543703,125,78,724,563,"iPhone17,2",20,2796*1290,iPhone OS,2025-03-13 17:36:51,male,2025-03-13 17:35:43,sitting,0.084336_6.113348_7.671764_1741858543693&0.088523_6.163434_7.631536_1741858543714&0.065385_6.190675_7.609689_1741858543737&0.066722_6.172450_7.624467_1741858543755&0.079786_6.145610_7.645993_1741858543778,0.326434_-0.229726_0.207613_1741858543693&0.314186_0.214695_0.086239_1741858543714&0.011132_0.021777_-0.079727_1741858543737&-0.196752_-0.250215_-0.201362_1741858543755&-0.136330_-0.184696_-0.178831_1741858543778,-0.003490_-0.004846_-0.039864_1741858543693&-0.064831_0.004135_0.027431_1741858543714&-0.060170_0.025558_0.135937_1741858543737&-0.033575_0.016239_0.088249_1741858543755&-0.000612_-0.010911_0.007024_1741858543778,-0.629829_-2.215858_38.548368_1741858543693&-0.664579_-1.974319_38.923387_1741858543714&-0.492291_-1.964355_39.128190_1741858543737&-0.501388_-2.191092_38.991111_1741858543755&-0.597858_-2.482354_38.789709_1741858543778
